File name,Spore/Conidia number,Area,Length,Width,Circularity
SNAP-110439-0001.JPG,1,5887.625,121.73402496364383,62.315854562071095,0.8304404697747612
SNAP-110439-0001.JPG,2,6379.75,120.94015239158837,67.96569563352664,0.8438650271709139
SNAP-110458-0002.JPG,1,5547.875,114.38795962106305,62.184654317679616,0.8603502149119178
SNAP-110458-0002.JPG,2,5463.875,115.36403619071861,60.94590634986336,0.8506802406848735
SNAP-110511-0003.JPG,1,4747.125,120.58857902542933,51.386448709592116,0.7970385014711141
SNAP-110511-0003.JPG,2,4365.125,116.97567701352202,48.9536045326829,0.7988787123132102
SNAP-110525-0004.JPG,1,5915.25,114.33116624370653,67.75210657203533,0.8510075826965222
SNAP-110525-0004.JPG,2,4972.125,117.99873768991203,55.43522075319612,0.8148059374646852
SNAP-110545-0005.JPG,1,4082.75,101.03133712115057,51.99438555151315,0.847877005249214
SNAP-110545-0005.JPG,2,5440.375,121.53890670758986,66.4012463889127,0.8505818788088496
SNAP-110557-0006.JPG,1,5213.,97.96133273224879,68.1610281220699,0.844789129867774
SNAP-110610-0007.JPG,1,6660.25,126.80793715638366,68.18696417998882,0.8328821025041285
SNAP-110622-0008.JPG,1,3740.75,109.57275940456024,68.1629990014139,0.5680176597133707
SNAP-110622-0008.JPG,2,4561.625,80.19784413754425,72.36383126059349,0.9261650727164077
SNAP-110644-0009.JPG,1,18351.125,232.99204313124562,180.15648905390088,0.5569109095568606
SNAP-110644-0009.JPG,2,5328.875,134.23446586030263,56.58595983623381,0.7876905689956399
SNAP-110644-0009.JPG,3,3910.25,92.94720477912786,53.80179387169758,0.8716908574707526
SNAP-110644-0009.JPG,4,4943.25,109.88222431669251,58.825025342441336,0.8566183841916406
SNAP-110659-0010.JPG,1,7031.625,129.2207290612684,70.8151776490336,0.8388994901949158
SNAP-110723-0011.JPG,1,5102.25,108.36281455205912,66.13490008681248,0.8956316858721719
SNAP-110723-0011.JPG,2,4408.,103.62303670811646,54.35881238380151,0.8419896434192758
SNAP-110723-0011.JPG,3,4305.25,96.3715120636201,57.04972157345229,0.8868341247094822
SNAP-110735-0012.JPG,1,6438.375,123.44277350318232,66.6677154231714,0.7956398345548623
SNAP-110735-0012.JPG,2,7136.875,120.08111164024061,75.9013176756851,0.8067173109816307
SNAP-110746-0013.JPG,1,4381.75,105.3251841421573,53.286652427347875,0.8302571254126673
SNAP-110804-0014.JPG,1,5929.375,108.47520720290413,70.15272375200092,0.8713732807105659
SNAP-110804-0014.JPG,2,6931.75,121.57526112258063,73.41403537659441,0.8498271638602506
SNAP-110817-0015.JPG,1,3817.25,98.26093086529092,49.841740026643194,0.8377953648045393
SNAP-110817-0015.JPG,2,4838.375,100.17336697679913,61.613736900474294,0.871969022593949
SNAP-110817-0015.JPG,3,5257.375,105.96234500562126,63.33513841834598,0.8696021615713756
SNAP-110836-0016.JPG,1,3735.75,97.6147302044026,48.692581567895566,0.8461400295205506
SNAP-110836-0016.JPG,2,4617.,110.11272157775723,53.870099376287435,0.8398792837833411
SNAP-110836-0016.JPG,3,5020.,106.88717849027897,60.34940315261452,0.8778671802551801
SNAP-110848-0017.JPG,1,3032.625,88.2099033961331,43.90653644273168,0.864159316652679
SNAP-110848-0017.JPG,2,4190.625,96.91714395952283,55.36725606183573,0.8630596916313975
SNAP-110848-0017.JPG,3,6252.125,96.6608354039452,89.23751979684496,0.7646314902415071
SNAP-110858-0018.JPG,1,6624.,112.20663853221501,75.35223339658991,0.7980894740193961
SNAP-110858-0018.JPG,2,4900.375,98.2557359705392,63.75335123373088,0.8243344662288065
SNAP-110909-0019.JPG,1,4920.625,104.84460667151579,60.08260336298737,0.8390852847426861
SNAP-110909-0019.JPG,2,4983.5,103.15816303223859,61.940975038542945,0.8306634264846507
